,timestamp,level,site,lat,lon,ref
83,2022-09-15 14:50:00,167.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
84,2022-09-15 15:00:00,173.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
85,2022-09-15 15:10:00,178.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
86,2022-09-15 15:20:00,182.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
87,2022-09-15 15:30:00,187.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
88,2022-09-15 15:40:00,190.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
89,2022-09-15 15:50:00,194.3,ANX,69.32606700,16.13484800,CD (Chart Datum)
90,2022-09-15 16:00:00,197.3,ANX,69.32606700,16.13484800,CD (Chart Datum)
91,2022-09-15 16:10:00,199.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
92,2022-09-15 16:20:00,201.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
93,2022-09-15 16:30:00,202.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
94,2022-09-15 16:40:00,203.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
95,2022-09-15 16:50:00,203.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
96,2022-09-15 17:00:00,203.3,ANX,69.32606700,16.13484800,CD (Chart Datum)
97,2022-09-15 17:10:00,202.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
98,2022-09-15 17:20:00,201.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
99,2022-09-15 17:30:00,200.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
100,2022-09-15 17:40:00,198.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
101,2022-09-15 17:50:00,195.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
102,2022-09-15 18:00:00,192.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
103,2022-09-15 18:10:00,189.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
104,2022-09-15 18:20:00,185.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
105,2022-09-15 18:30:00,181.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
106,2022-09-15 18:40:00,177.0,ANX,69.32606700,16.13484800,CD (Chart Datum)
107,2022-09-15 18:50:00,172.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
108,2022-09-15 19:00:00,166.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
109,2022-09-15 19:10:00,161.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
110,2022-09-15 19:20:00,156.0,ANX,69.32606700,16.13484800,CD (Chart Datum)
111,2022-09-15 19:30:00,150.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
112,2022-09-15 19:40:00,144.8,ANX,69.32606700,16.13484800,CD (Chart Datum)
113,2022-09-15 19:50:00,138.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
114,2022-09-15 20:00:00,133.1,ANX,69.32606700,16.13484800,CD (Chart Datum)
115,2022-09-15 20:10:00,127.4,ANX,69.32606700,16.13484800,CD (Chart Datum)
116,2022-09-15 20:20:00,121.9,ANX,69.32606700,16.13484800,CD (Chart Datum)
117,2022-09-15 20:30:00,116.5,ANX,69.32606700,16.13484800,CD (Chart Datum)
118,2022-09-15 20:40:00,111.2,ANX,69.32606700,16.13484800,CD (Chart Datum)
